sentence,label
"Sentence: ""Icy coldness over the whole body a""",109
"Sentence: ""She could not get warm although in a warm room the whole day""",109
"Sentence: ""Coldness in a church so that he could scarcely get warm a""",109
"Sentence: ""She is either too cold or becomes hot which immediately results in sweat""",109
"Sentence: ""Coldness over the whole body a""",109
"Sentence: ""All night likes to be well covered up for five nights""",109
"Sentence: ""About AM while writing the feet became very cold afterwards the whole body accompanied with shaking chill he had to lie down then became warm and at AM hot with disposition to sweat having had a slight sweat during the night over the whole body""",109
"Sentence: ""With the earache after midnight a cold sensation all over the head relieved by warmth and sleep sensation of coldness on the head especially at night""",109
"Sentence: ""Nose cold and pinched""",109
"Sentence: ""Chilly sensations in the back with the sleepiness at PM""",109
"Sentence: ""PM a chilly sensation in back and right shoulder running downwards chilliness in the back if lying on either side removed by lying on the back""",109
"Sentence: ""With icy-cold hands warm feet or vice versâ frequently however both cold at once""",109
"Sentence: ""Alternate cold hands and feet a""",109
"Sentence: ""My hands and feet are cold and clammy nose cold and pinched the rest of the body feels warm""",109
"Sentence: ""Hands cold but moist almost all the time""",109
"Sentence: ""Hands generally cold but moist with perspiration""",109
"Sentence: ""Icy coldness of both hands in the warm room they send a chilly feeling through the whole body""",109
"Sentence: ""Cold knees at night""",109
"Sentence: ""Icy-cold lower extremities from forenoon until bedtime""",109
"Sentence: ""Very cold feet particularly in the evening mainly in bed and afterwards when this passes off very cold hands""",109
"Sentence: ""Very cold feet with headache especially towards evening and in the morning a""",109
"Sentence: ""Feet cold and damp all day feeling as though I stood in cold water up to my ankles""",109
"Sentence: ""Icy-cold feet particularly in the evening even for a long time after going to bed cannot warm them""",109
"Sentence: ""Icy-cold feet afternoon and evening when sitting""",109
"Sentence: ""Inclination to cold feet""",109
"Sentence: ""Intermittent fever returning frequently during the day at indefinite periods first general heat with sweat in the face violent thirst and bitterness of the mouth then chill with general coldness even in the face with inclination to vomit pressure in the forehead extending into the temples during the heat vertigo as if he would fall""",110
"Sentence: ""Fever with pressing first in the temples at intervals of several minutes short breath as from internal heat the whole night through following this in the morning weak in the lower limbs thirst want of appetite sleepiness during the day feverish shivering pain in the throat and swelling of submaxillary glands""",110
"Sentence: ""At PM fever first thirst and after drinking cold water chilliness and inclination to lie down then sleep and inclination to general slight sweat""",110
"Sentence: ""Feverish weak hot urine""",110
"Sentence: ""Fever and sickness all day with thirst""",110
"Sentence: ""High fever with rash""",110
"Sentence: ""Very feverish""",110
"Sentence: ""Feverish heat with chilly shivering accompanied by dull and heavy pain in the forehead after previous flickering before the eyes as from a thousand suns with heat and pressure in the eyes also much nausea great oppression of the chest as if everything were constricted yet without shortness of breath from morning until evening""",110
"Sentence: ""Almost uninterrupted heat of the whole body with redness of the face and sweat of the head and body accompanied by severe headache like a heaviness also palpitation of the heart and trembling of the whole body after the heat chilliness and coldness with deadness of the hands lasting four days""",110
"Sentence: ""Continuous dry fever heat with redness of the face great thirst painful swallowing stitches in the left scapula arresting the breathing tearing in the upper and lower limbs""",110
"Sentence: ""At night feverish heat with anxious fancies and fanciful dreams with sweat of the head""",110
"Sentence: ""Flashes of heat all over the body about PM""",110
"Sentence: ""Attacks of flushes of heat as if hot water were poured on one with redness of the face sweat of the whole body and anxiety without thirst yet without dryness of the throat""",110
"Sentence: ""Flushes of heat she feels in a kind of glow""",110
"Sentence: ""Flushes of heat after slight exercise""",110
"Sentence: ""Flushes of heat in the evening then itching""",110
"Sentence: ""Every evening about PM heat commencing in head where it is most felt lasting till noon next day hands and face continually hot but worse in evening hands feel hot to others the heat is better in open air for five days""",110
"Sentence: ""At night heat and from this restlessness""",110
"Sentence: ""She becomes much heated from a little walk""",110
"Sentence: ""Anxious heat from to AM and from to PM""",110
"Sentence: ""Attack of heat every afternoon from to o'clock for several days""",110
"Sentence: ""Great heat until midnight""",110
"Sentence: ""Felt warm all over perspiration on chest and neck at AM""",110
"Sentence: ""Febrile excitement immediately after dinner""",110
"Sentence: ""When awaking in the morning overheated""",110
"Sentence: ""Hot oppressed and anxious from tobacco-smoking to which he was accustomed""",110
"Sentence: ""Very warm and oppressed evenings""",110
"Sentence: ""Temperature / at noon / at noon""",110
"Sentence: ""She is quite hot then cold with great faintness""",110
"Sentence: ""Flushes then chills""",110
"Sentence: ""Alternating heat in the head and chilliness in the lower limbs""",110
"Sentence: ""Violent rising of heat to the head every five minutes""",110
"Sentence: ""After a walk violent heat in the head and face""",110
"Sentence: ""Heat in the head evenings""",110
"Sentence: ""Great heat in the head in the morning with sensation as if the nose would bleed""",110
"Sentence: ""At PM head hot with feeling of fulness""",110
"Sentence: ""Painful heat in the head frequently with flushes of heat over the body""",110
"Sentence: ""Heat in the head so that it seemed like a burning coming out of the ears causing difficult hearing and dim vision""",110
"Sentence: ""In the afternoon for two hours heat on the forehead and drawing in the thighs like a fever""",110
"Sentence: ""Hot flush over face and whole head lasting but a few seconds instantly followed by slight perspiration flush over the head with the headache slight flush with slight perspiration and slight increase of pain in the head flush of heat in face and head followed by perspiration on the same parts""",110
"Sentence: ""Heat and redness of the ears""",110
"Sentence: ""Heat in the face every morning on awaking""",110
"Sentence: ""Heat in the face after a meal""",110
"Sentence: ""He gets very hot in the face immediately from talking""",110
"Sentence: ""Heat in the face in the morning pale face in the evening""",110
"Sentence: ""Great heat and redness of the face at noon with cold feet""",110
"Sentence: ""Face much heated in the evening with heat in the head""",110
"Sentence: ""Hot lips""",110
"Sentence: ""Great heat one day right around lower ribs with fever but a moist sweat around body""",110
"Sentence: ""Hands hot but moist""",110
"Sentence: ""Heat in the hands in daytime during mental excitement""",110
"Sentence: ""Heat in the feet at night""",110
"Sentence: ""Heat in the tips of left toes shooting like an electric spark through the left side up to the head there leaving a troublesome weakness lasting one half minute""",110
"Sentence: ""General profuse sweat after dinner with sensation of heat""",112
"Sentence: ""Profuse sweat during exercise smelling almost like elder blossoms""",112
"Sentence: ""Profuse sweat with the eruption""",112
"Sentence: ""Much sweat and exhaustion while walking""",112
"Sentence: ""Much sweat during sleep particularly on the head""",112
"Sentence: ""The slightest exercise even writing excites sweat""",112
"Sentence: ""Much perspiration sometimes hot sometimes cold particularly in the hands and feet constant disposition to sweat both night and day""",112
"Sentence: ""Profuse sweat while walking""",112
"Sentence: ""Continuous moisture day and night""",112
"Sentence: ""Profuse perspiration after coughing""",112
"Sentence: ""Profuse sweat in drops especially in the bend of the elbow and knee in right side at AM""",112
"Sentence: ""Profuse perspiration on walking especially in the bends of the joints""",112
"Sentence: ""Heavy sweat as from a cold""",112
"Sentence: ""Always slight sweat before going to sleep in the evening""",112
"Sentence: ""Sweat very easily while walking in the open air even against cold winds""",112
"Sentence: ""Perspired very freely wetting my clothes around the waist""",112
"Sentence: ""Sweat over the whole body in the morning after awaking""",112
"Sentence: ""Profuse morning sweat""",112
"Sentence: ""Profuse sweat on waking at AM afterwards on walking even against cold winds""",112
"Sentence: ""Morning sweat for several mornings with anxiety""",112
"Sentence: ""Sweat in the morning after awaking which continues very profuse the whole day and makes him so weak by evening that he could not stand on his feet""",112
"Sentence: ""Sweat every morning in bed after awaking mostly on the lower limbs""",112
"Sentence: ""Slight sweat in the morning after awaking""",112
"Sentence: ""Slight morning sweat without odor lasting three hours for several successive mornings without subsequent weakness""",112
"Sentence: ""Sweat every other night""",112
"Sentence: ""Sourish nightsweat five mornings""",112
"Sentence: ""Nightsweat from above downwards to the middle of the calves""",112
"Sentence: ""Profuse general nightsweat from evening till morning""",112
"Sentence: ""Disagreeable odor of the sweat almost like elder blossoms""",112
"Sentence: ""Sour-smelling sweat""",112
"Sentence: ""Profuse sweat in the face after eating warm food""",112
"Sentence: ""Copious sweat of the male genitals""",112
"Sentence: ""Profuse sweat on the scrotum""",112
"Sentence: ""Profuse sweat just over the anus before and during stool""",112
"Sentence: ""Cold sweat at night on the breast back and thighs""",112
"Sentence: ""Sweat of the lower limbs during the day so profuse that it penetrates two thickness of clothing""",112
"Sentence: ""Profuse footsweat but without odor and not causing soreness""",112
"Sentence: ""Sweat on the feet a""",112
"Sentence: ""Sweat of the feet""",112
"Sentence: ""Footsweat particularly at the toes for two weeks""",112
"Sentence: ""Much footsweat of intolerable smell the toes become sore""",112
"Sentence: ""Painful confusion of the head particularly of the forehead""",1
"Sentence: ""Obscuration of the head frequently in the morning when rising from bed""",1
"Sentence: ""Vertigo while walking as if every object were in motion""",1
"Sentence: ""Vertigo in the morning in bed when rising as if everything in the room were in motion""",1
"Sentence: ""Vertigo when she sees a large plain before her""",1
"Sentence: ""Vertigo only when walking in the open air she must be led""",1
"Sentence: ""Vertigo so that when looking up while walking he stumbles""",1
"Sentence: ""Vertigo every afternoon from to o'clock everything turns in a circle around her when walking sitting and lying""",1
"Sentence: ""Attacks of vertigo when walking in the open air lasting from to minutes it was as if something were rolling about in the head and made her reel followed in the evening by headache and humming in the ears""",1
"Sentence: ""Vertigo when rising up in bed at night""",1
"Sentence: ""Attack of vertigo as if fainting lasting two hours with very short breath""",1
"Sentence: ""Vertigo obliging to steady one 's self after a meal""",1
"Sentence: ""Vertigo when moving the arms""",1
"Sentence: ""Slight attack of vertigo and palpitation of heart when walking in the open air""",1
"Sentence: ""Vertigo with cold hands and feet""",1
"Sentence: ""Two spells of vertigo when stooping as if the senses would vanish after supper""",1
"Sentence: ""Vertigo even to falling every morning when rising""",1
"Sentence: ""Whirling and staggering while sitting after drinking a harmless drink so that he thinks he will have an apoplectic stroke this lasted five minutes afterwards flush of heat lasting five minutes""",1
"Sentence: ""Staggering vertigo every afternoon from to o'clock when sitting and walking""",1
"Sentence: ""Whirling and reeling""",1
"Sentence: ""About PM while walking in the street a sudden dizziness and feeling like a drunken person as though the walk were rising this lasted a minute or two two slight dizzy turns during the afternoon""",1
"Sentence: ""Dizzy unsteady feeling when getting up to walk dizziness returns when rising to walk the least movement causes dizziness""",1
"Sentence: ""On blowing my nose I have a dizzy sensation""",1
"Sentence: ""After a walk of two or three miles just after entering the warm room giddiness when rising from stooping when raising up head after bending it down forwards on the act of sitting down also after shaking head quickly from side to side at AM all gone by AM""",1
"Sentence: ""Very giddy at times with dislike to all work""",1
"Sentence: ""Giddiness in the head she can scarcely carry it""",1
"Sentence: ""Jerking of the head backward in the morning when rising""",3
"Sentence: ""The head jerks and twitches forward six or seven times with full consciousness in the morning""",3
"Sentence: ""Rush of blood to the head""",3
"Sentence: ""Dulness in the head with pressure in the eyes aggravated by walking in the open air""",3
"Sentence: ""Dulness of the head as from violent coryza with reeling""",3
"Sentence: ""Dulness of the head""",3
"Sentence: ""Dull feeling in the head with the pelvic distress""",3
"Sentence: ""A dull headache all day headache""",3
"Sentence: ""Dull stupid sleepy confused feeling through the head""",3
"Sentence: ""Woke with a dull headache which ceased on rising at PM a dull headache through both temples a""",3
"Sentence: ""Dull headache every morning yet only after rising from bed""",3
"Sentence: ""Dulness of the whole head and unsteadiness of it with tension of the muscles of the throat and back of the neck""",3
"Sentence: ""Continual stupid feeling in the head""",3
"Sentence: ""Stupid and dizzy feeling in the head so that frequently he does not know what he is doing""",3
"Sentence: ""Stupefied feeling in the head with tightness on the chest and weakness of the whole body""",3
"Sentence: ""Gloomy and dull feeling in the head with whirling dizziness for four days""",3
"Sentence: ""Heaviness of the head she could scarcely lift it""",3
"Sentence: ""Heaviness of the head in the evening and after lying down one-sided headache""",3
"Sentence: ""Heaviness of the head every morning when rising which is better after two hours""",3
"Sentence: ""It seems to me that I have taken cold by the sensation although I have not exposed myself head troubles me very much the anterior and posterior nares and the pharynx seem as though they had been skinned these feelings are mostly confined to the right side head feels dull and heavy and there is a thick yellow mucous discharge from the right side and on putting the finger into the nose it becomes bloody the sensation is the same that I once had after snuffing persulphate of iron into the nose a kind of excoriated sensation""",3
"Sentence: ""At PM I have a very severe headache which runs from my right temple to my left and extends into my eyes and nose""",3
"Sentence: ""Headache all day worse from to PM""",3
"Sentence: ""In the evening had a severe headache characterized by pressing pains in the temples which seemed to press outwards began at PM and continued till next morning have had similar headaches after drinking strong coffee but had taken no coffee while taking the medicine""",3
"Sentence: ""Violent headache as if the head would burst""",3
"Sentence: ""Intense headache in the morning on waking and after getting up""",3
"Sentence: ""Headache all day with great mental depression""",3
"Sentence: ""Headache on waking better after moving about""",3
"Sentence: ""Headache almost all night and when I got up this morning lasting until noon""",3
"Sentence: ""Headache and weakness much worse from walking in the open air""",3
"Sentence: ""After a papescent stool headache""",3
"Sentence: ""Headache in the forenoon as if the brain were crushed""",3
"Sentence: ""Headache as from pressure from within outward""",3
"Sentence: ""Headache as if the eyes would fall out""",3
"Sentence: ""Headache as if the head would burst also when coughing""",3
"Sentence: ""Headache as from jolting after the noonday sleep""",3
"Sentence: ""Headache in the morning with nausea until noon""",3
"Sentence: ""Headache most severe towards evening particularly when shaking the head""",3
"Sentence: ""The headache is better when lying down near an open window""",3
"Sentence: ""Following the perspiration headache in the right side of the head and face not severe but with a surging sensation in the forehead like waves of pain rolling up and beating against the frontal bone pain in head more severe still on the right side somewhat abated after eating dinner increased again in ten minutes severe pain in the head extending somewhat to the left side of the forehead with the flush slight increase pressive headache all the time in the evening most in the frontal region lasting till midnight but abating after going to bed headache returned but not so severe as yesterday pain in forehead quite violent violent pain in the head mostly in the forehead and malar bones with heat in the forehead headache relieved by rest and sleep for three hours in the afternoon some headache and pain in the face but not marked unless she thinks about it then the pain is quite severe headache abated general dull headache all day with pallor of face headache abating""",3
"Sentence: ""Pain in the head once every minute a stitching pain in the head coming up the back at every step""",3
"Sentence: ""One-sided deep pressive headache with pressive pain in the molar teeth""",3
"Sentence: ""Pressive weight in the head in the temples above the forehead as if the head were too full of blood as during a severe chill""",3
"Sentence: ""Violent pressure in the head the whole day with vertigo tearfulness and severe coryza""",3
"Sentence: ""Compression in the upper part of the head the entire day with great dyspnœa""",3
"Sentence: ""Compression of the head immediately after eating every covering is oppressive whether hat or cap""",3
"Sentence: ""Pressing-digging itching headache with stiff neck and sensitiveness of the head to touch""",3
"Sentence: ""Sticking headache""",3
"Sentence: ""A painful tearing at a small spot in the brain as if something tore loose during a short spell of cough""",3
"Sentence: ""Pinching jerks in the head in the morning when rising""",3
"Sentence: ""Pressing and jerking and beating with heat in the head as if everything would issue from the forehead and eyes for three days""",3
"Sentence: ""Head felt swollen""",3
"Sentence: ""Feeling as if the head were stuffed as the pain in the eye ceased in the evening""",3
"Sentence: ""With the burning heat in the throat fulness and pressure in the head this gradually increased into a severe frontal headache more severe over the left orbit increased continued four or five days""",3
"Sentence: ""A full feeling in the head a""",3
"Sentence: ""Head feels full and hot""",3
"Sentence: ""Head tired I could hardly lift it from the pillow could hardly do anything but wonder what is the matter with me""",3
"Sentence: ""A strange feeling in my head as if just on the point of falling asleep""",3
"Sentence: ""Head tired and full with a feeling as if I were just on the point of falling asleep head symptoms aggravated after sleep""",3
"Sentence: ""Fulness of the head greatly aggravated on lying at PM distress as of a pressing outward in the forehead and a feeling of sinking in the vertex sensation as if the brain moved in waves with a sensation of hunger""",3
"Sentence: ""Moving the head from side to side causes a feeling as if the brain mass inside the cranium were moving""",3
"Sentence: ""Weakness of the head so that she can scarcely think particularly in the afternoon""",3
"Sentence: ""Shaking of the brain from striking the foot against anything""",3
"Sentence: ""Superficial drawing and boring in the head more at night on account of which she could not remain in bed about midnight it extended into the temples ear and teeth""",3
"Sentence: ""Painful cracking in the head as if something in it broke with pain in the neck when turning the head""",3
"Sentence: ""Movement in the brain on shaking the head""",3
"Sentence: ""Violent throbbing headache at night""",3
"Sentence: ""Violent beating in the head and sensation as if the head were in motion in the evening in bed""",3
"Sentence: ""Beating headache with every movement""",3
"Sentence: ""Throbbing headache in the evening""",3
"Sentence: ""Stitches in the head after a meal""",3
"Sentence: ""Dull stitches in the whole head lastly in the occiput making him feel quite inactive""",3
"Sentence: ""Stitching headache outward through the eyes the entire day""",3
"Sentence: ""Single stitches at times through the head""",3
"Sentence: ""Stitches in the head over the ears lasting several minutes""",3
"Sentence: ""Head symptoms much worse after sleeping afternoon""",3
"Sentence: ""I got up in the morning with boring pain over the right eye and rheumatic pain in the region of the insertion of the temporal muscles of the coronoid process which was entirely relieved for a few minutes after eating and while eating this pain was worse on the right side although it slightly extended to the left side in the same region and into the right temporal region""",4
"Sentence: ""Boring-digging headache in the forehead commencing in the forenoon lasting the whole day from the slightest motion""",4
"Sentence: ""At noon had a dull pain over the forehead extending from each temple""",4
"Sentence: ""Dull frontal headache at PM""",4
"Sentence: ""Dull pain over the right eye and in the right temple""",4
"Sentence: ""It feels dull and heavy over the eyes and in the forehead""",4
"Sentence: ""Dull aching frontal headache""",4
"Sentence: ""Heaviness in forehead and temples""",4
"Sentence: ""Headache in the forehead as from catarrh in the head""",4
"Sentence: ""Headache in the forehead and vertex followed by anxiety in the pit of the stomach with trembling afterwards violent nosebleed""",4
"Sentence: ""Much frontal pain with heaviness of the eyelids""",4
"Sentence: ""Intense headache frontal and temporal""",4
"Sentence: ""Aching pain in the forehead""",4
"Sentence: ""Severe pains over the eye alternating from one to the other""",4
"Sentence: ""Frontal headache and pain in the temples returned daily more marked morning noon and evening""",4
"Sentence: ""Some pain in the forehead with the dryness and stinging in the nose slight frontal headache frontal headache and below temples a""",4
"Sentence: ""Frontal headache during the day queer feeling in the head""",4
"Sentence: ""Transient aching pain over the right eye and going into the eye""",4
"Sentence: ""Slight frontal headache off and on during the day""",4
"Sentence: ""Slight frontal headache passing around on the right side to the occiput in the evening""",4
"Sentence: ""Slight frontal headache dull frontal headache""",4
"Sentence: ""Neuralgic pain over the right eye""",4
"Sentence: ""Sensation of paralysis in the forehead""",4
"Sentence: ""Heavy pressing pain over the left eye extending towards the side of the head about PM sensation of great fulness deep in the left orbit at PM headache confined to the left side better in the evening made worse by shaking the head better in the open air when I went to bed PM very slight headache occasionally darting pains extending from the left eye over the side of the head towards the occiput the pain in the left orbit and left side of the head continued all day long as described yesterday a heavy pressing pain or fulness with occasional darts through the eyeball and side of the head headache better after meals about o'clock had some pain as yesterday and it lasted all day no particular time of aggravation headache aggravated by mental labor awoke in the morning with slight headache which grew worse towards AM lasting so for about an hour when it abated""",4
"Sentence: ""Pressing headache in the hot forehead in the evening from to o'clock""",4
"Sentence: ""Pressure and tension in the forehead and eyes with burning""",4
"Sentence: ""Pressure mostly in the forehead and eyes finally nausea with spitting of much saliva""",4
"Sentence: ""After a stool which was not hard pressing headache in the forehead""",4
"Sentence: ""During the menses severe pressure in the forehead with discharge of hardened offensive matter from nose""",4
"Sentence: ""Severe pressure in forehead over right eye""",4
"Sentence: ""Stitching-pressive headache continuous in the lower part of the forehead just over the eye worse from motion in the house much better when walking in the open air""",4
"Sentence: ""Contractive headache in the forehead""",4
"Sentence: ""Drawing pain seeming to be external on the forehead back to the occiput in single drawings""",4
"Sentence: ""Frequent drawing pain in the forehead""",4
"Sentence: ""Single violent undulating jerks of pressing headache quite in forepart of the forehead""",4
"Sentence: ""Severe painful jerking in the forehead""",4
"Sentence: ""Tearing in the upper part of the right side of forehead""",4
"Sentence: ""Tearing in the head over the forehead and in the eyes from PM until evening when going to sleep""",4
"Sentence: ""Tearing drawing and stitching from the forehead and the occiput toward the vertex""",4
"Sentence: ""Tearing in the left frontal eminence""",4
"Sentence: ""Short violent tearing from the forehead down beside the right ala of the nose""",4
"Sentence: ""Dull tearing in the forehead immediately after a meal""",4
"Sentence: ""Violent stitches outwards over the left orbit with complete drawing together of the eye for three successive days after arising in the morning continuing until noon somewhat relieved in the open air""",4
"Sentence: ""Stitches in the forehead with nausea better from lying down""",4
"Sentence: ""Dulness in the sinciput""",4
"Sentence: ""Pressure on the upper part of the sinciput""",4
"Sentence: ""Stitches here and there in the forehead""",4
"Sentence: ""Stitches in the forehead as from needles daily when walking fast with nausea""",4
"Sentence: ""Headache only in the sinciput mostly toward the forehead pressure on the brain passing off in half a minute returning eight or ten times in an hour it would then remain away for an hour or an hour and a half returning the next day but not so severe""",4
"Sentence: ""Dull headache through both temples and forehead with drooping of the eyelids at AM""",5
"Sentence: ""Pain running from one temple to the other like a pressing together""",5
"Sentence: ""Fulness in temples and forehead and throbbing of carotids""",5
"Sentence: ""Tearing in the left temple to the upper part of the left side of the head""",5
"Sentence: ""Severe shooting pain in the left temple from to PM pains also higher up about the anterior inferior angle of parietal bone""",5
"Sentence: ""On lying down at PM six sharp stitches in the left temple three of which were very severe and painful at short and equal intervals""",5
"Sentence: ""Stitching pains in the temples""",5
"Sentence: ""Painful stitches in the left temple returned at PM""",5
"Sentence: ""Waked with stitching pain in the right temple""",5
"Sentence: ""Stitching headache in both temples in the evening""",5
"Sentence: ""First a slight tickling in the left temple then a sensation as if the skin were being drawn upwards""",5
"Sentence: ""Stitches in the temples""",5
"Sentence: ""Stitches in the left temple""",5
"Sentence: ""Severe throbbing headache in the temples""",5
"Sentence: ""Pressive headache at vertex""",6
"Sentence: ""Pressing in the vertex""",6
"Sentence: ""Pressure on the vertex after mental labor""",6
"Sentence: ""Pressive contractive pain in the top of the head""",6
"Sentence: ""Pinching pain in the vertex and in the upper part of the occiput with sore feeling which at last became a burning""",6
"Sentence: ""A cold sensation on right side of top of head for a short time in the evening after sunset""",6
"Sentence: ""Beating very painful headache in the vertex in the morning soon after rising""",6
"Sentence: ""Vibratory contraction in the top of the head in the evening""",6
"Sentence: ""Beating in the top of the head very painful from the slightest motion on turning the eyes and on moving the head or body as if it would force outwards also indistinct beating during perfect quiet""",6
"Sentence: ""Suddenly struck with a severe sore pain in right side of head it then gradually went round to the left side till at last of the whole head became like a soft bladder intensely hot and covered with wheals large oblong blotches all over the pain was so severe and the head so sore that he dared not touch it indeed he could not lie on the softest pillow it then went round to occiput most painful on eighth night was nearly raving could not sleep moaning and tossing about longing for death loathing life could have killed himself without compunction the last severe attack was in the cerebellum the organ of amativeness seemed to swell out like two eggs throbbing and intensely sore the lumps felt quite soft and puffy similar to the wheals on forehead""",113
"Sentence: ""Occasional slight twinges of headache in the sides of the head a""",113
"Sentence: ""Pain in the left side of the head this afternoon over the left eye worse in the evening it kept me awake a long time after I went to bed""",113
"Sentence: ""Pinching pain in one side of the head in paroxysms""",113
"Sentence: ""Rheumatic drawing in the left side of the head""",113
"Sentence: ""Stitches frequently in the left side of the head in the afternoon in the occiput in the evening""",113
"Sentence: ""Beating in the side of the head on which she lies""",113
"Sentence: ""Heaviness in the occiput particularly in the morning""",8
"Sentence: ""Dulness of the left side of occiput""",8
"Sentence: ""Awoke with a dull heavy feeling in the back of the head extending down the spine which passed off about an hour after rising""",8
"Sentence: ""Headache comes on with the heat and gets better with it but never quite goes it is as if the occiput were opening and shutting better by cold water or in open air worse by bending head down""",8
"Sentence: ""Pressive headache in the occiput in the evening till midnight""",8
"Sentence: ""Pressive pain as if on something sore in left side of occiput""",8
"Sentence: ""Pressive headache in the right side of the occiput""",8
"Sentence: ""Dull pressing pain on a small spot in the occiput""",8
"Sentence: ""Drawing pain in the occiput touching it causes pain as if from subcutaneous ulceration""",8
"Sentence: ""Painful drawing now in the right and again in the left side of the occiput inferiorly""",8
"Sentence: ""Drawing in the occiput""",8
"Sentence: ""Intermittent slight tearing low down in the left side of occiput near the neck""",8
"Sentence: ""Tearing in the occiput""",8
"Sentence: ""A slight headache the pains running down the back of the head""",8
"Sentence: ""Pain in the occiput mostly at night and worse when lying on it as if hollow and as if ulcerated both externally and internally relieved by pressure with the hand""",8
"Sentence: ""Severe stitches in the occiput extending toward the vertex""",8
"Sentence: ""Painful beating in the occiput""",8
"Sentence: ""Great falling out of the hair""",10
"Sentence: ""The hair of the head so more and tender that he could not comb it""",10
"Sentence: ""Swelling of the head above the temples""",10
"Sentence: ""Swelling on the forehead""",10
"Sentence: ""Much scurf on the head""",10
"Sentence: ""Moist scalp""",10
"Sentence: ""Small severely itching pustule on the occiput toward the nape of the neck which became an ulcer of an inch in length with rough scabs beneath which for a long time was moist""",10
"Sentence: ""Small red pimple on the forehead roughness of the forehead""",10
"Sentence: ""Painful pimples on the forehead""",10
"Sentence: ""Painful nodes on the forehead""",10
"Sentence: ""Movements of the scalp forwards and backwards he must press the molars together""",10
"Sentence: ""The scalp pains when touched as if the roots of the hair were sore""",10
"Sentence: ""Much itching of the scalp""",10
"Sentence: ""Severe itching on the head when the headache passed off""",10
"Sentence: ""Much itching on the head especially in the afternoon""",10
"Sentence: ""Corrosive itching of the scalp""",10
"Sentence: ""Itching on the crown of the head with great falling out of the hair""",10
"Sentence: ""Itching of the occiput in the evening""",10
"Sentence: ""Puffiness beneath the eyes""",18
"Sentence: ""Dark rings around the eyes""",18
"Sentence: ""Swelling of the eye with headache on the same side""",18
"Sentence: ""A swelling in the eyes burning and a flow of tears which affords relief""",18
"Sentence: ""Glassy appearance of the eyes""",18
"Sentence: ""Inflammation of the eyes with redness of the whites stitching and pressure therein""",18
"Sentence: ""Inflammation of the eyes which cannot endure cold water""",18
"Sentence: ""Inflammation of the eyelids with a stye thereon""",18
"Sentence: ""Redness of the white of the eyes""",18
"Sentence: ""Congestion of blood to the eyes""",18
"Sentence: ""Suffused look of the eyes in the morning when awaking with smarting in the canthi""",18
"Sentence: ""Redness of the white of the eye in the morning on awaking with burning smarting and pressure""",18
"Sentence: ""Right eye much inflamed great burning and lachrymation of the eyes""",18
"Sentence: ""Eyes congested and dry""",18
"Sentence: ""Right eye looks red and feels sore left eye normal""",18
"Sentence: ""The eyes feel tired and look injected tired and reddened""",18
"Sentence: ""Both eyes feel heavy with tendency to keep them closed""",18
"Sentence: ""The eyes feel heavy and the lids are inclined to close""",18
"Sentence: ""Left eye ached very badly this afternoon pain ceased in the evening then came a feeling as if the head was stuffed""",18
"Sentence: ""Aching at back of right eye for half an hour""",18
"Sentence: ""Pain in the eyes several times with headache and heat in the eyes""",18
"Sentence: ""Woke at AM with darting-pressing pain in the right eye lasting about fifteen minutes when it ceased in the right eye and appeared in the left eye""",18
"Sentence: ""In the evening after walking in the cold wind I had a sore rough burning feeling in my eyes aggravated by gaslight and on attempting to read""",18
"Sentence: ""Eyes feel very sore as if bruised""",18
"Sentence: ""Daily jerking under the eyes""",18
"Sentence: ""Dragging feeling in the eyes""",18
"Sentence: ""Eyes feel pulled downward""",18
"Sentence: ""During lecture my eyes felt as if they would draw within themselves and the lecturer seemed to be receding from my vision very slowly and seemed to be a great distance from me I tried to dispel it by rubbing my eyes but that had no effect it ended in nausea at AM same condition of eyes it makes me very nervous""",18
"Sentence: ""Pressing pain on turning the eyes to the right""",18
"Sentence: ""Pressure in the right eye as from a grain of sand aggravated by rubbing felt most sensitively when pressing the eyelids together""",18
"Sentence: ""Pressure heat and glittering in the eyes as of a thousand suns""",18
"Sentence: ""Pressure in the eyes at night""",18
"Sentence: ""Great burning and lachrymation of the eyes""",18
"Sentence: ""Burning of the eyes in the morning with weakness of the eyes""",18
"Sentence: ""Eyes hot and dry""",18
"Sentence: ""Eyes feel like balls of fire especially the left which is much injected""",18
"Sentence: ""A slight burning feeling in the eyes and a desire to close them they feel sore to the touch""",18
"Sentence: ""Heat in the left eye in the morning with swelling of the inner canthus""",18
"Sentence: ""Smarting pain in both eyes""",18
"Sentence: ""Smarting in the right eye in the evening with inclination of the lids to close against one 's wish""",18
"Sentence: ""Stitches in the left eye""",18
"Sentence: ""The eyes become fatigued from reading and writing and pain in the internal canthus as if sore""",18
"Sentence: ""The candlelight fatigues the eyes when reading or writing by causing a contractive sensation""",18
"Sentence: ""Cannot bear reflected light from bright objects annoyed by reflections from bright objects""",18
"Sentence: ""Daylight dazzles the eyes and causes headache""",18
"Sentence: ""Itching on the eyes""",18
"Sentence: ""Scurf in the eyebrows lasting eight weeks""",19
"Sentence: ""Tearing pressure in the orbits of the eyes particularly of the left eye""",19
"Sentence: ""Tearing over the eyes""",19
"Sentence: ""At PM dull pain over both eyes it seemed to be in the bone""",19
