,sentence,label
1478,"Sentence: ""Sharp pains in each ovary and pressure to pass water the pains ceased after passing water later in the day a dull heavy pain in left ovary""",64
1479,"Sentence: ""Pressure and heavy weight in the ovaries and a pressure to pass water increased pain in the ovaries dull and heavy""",64
1480,"Sentence: ""A dull heavy pain in the lower part of the ovaries and pressure to pass water""",64
1481,"Sentence: ""Discharge of a few drops of blood from the vagina fifteen days before the time of menses""",64
1482,"Sentence: ""Discharge of blood from the vagina only when walking""",64
1483,"Sentence: ""After coition discharge of blood from the vagina""",64
1484,"Sentence: ""Bloody slimy discharge from the vagina""",64
1485,"Sentence: ""Discharge of greenish-red fluid from the vagina during pregnancy""",64
1486,"Sentence: ""A leucorrhœa from which she had suffered a very long time left her completely while under the proving )""",64
1487,"Sentence: ""Leucorrhœa of mucus clear as water""",64
1488,"Sentence: ""Some yellowish leucorrhœal discharge with the bearing down in pelvic organs in the morning slightly bloody and increased in quantity at AM more profuse yellowish creamy or slightly bloody at PM slightly yellow and somewhat bloody offensive slightly in the evening glairy amber-colored slightly offensive occasionally bloody sanguineous in gushes but not profuse a""",64
1489,"Sentence: ""Leucorrhœa with stitches in the uterus""",64
1490,"Sentence: ""Leucorrhœa with itching in the vagina""",64
1491,"Sentence: ""Yellow leucorrhœa""",64
1492,"Sentence: ""Leucorrhœa as clear as water""",64
1493,"Sentence: ""Leucorrhœa like milk only during the day with burning pain and excoriation between the thighs""",64
1494,"Sentence: ""Leucorrhœa especially profuse after urinating""",64
1495,"Sentence: ""Profuse leucorrhœa of lumpy mucus having a fetid odor with drawing pain in the lower abdomen""",64
1496,"Sentence: ""Leucorrhœa increases when she has frequent eructations and retching she then becomes pale in the face""",64
1497,"Sentence: ""Before the menses acrid leucorrhœa with soreness of the pudendum""",64
1498,"Sentence: ""Leucorrhœa looking like pus""",64
1499,"Sentence: ""Jerking in the vagina upwards in the morning after awaking from a dream""",64
1500,"Sentence: ""A few sharp shooting pains in the vaginal orifice""",64
1501,"Sentence: ""Darting pains in the vagina on left side from below upwards a""",64
1502,"Sentence: ""Sharp stitching pain passing up the vagina into the body of the uterus somewhat relieved when bending double""",64
1503,"Sentence: ""Stitches in the vagina every three or four seconds and after a quarter of an hour a similar attack""",64
1504,"Sentence: ""Before the menses burning in the pudendum""",64
1505,"Sentence: ""Violent stitches in the pudendum extending almost up to the navel""",64
1506,"Sentence: ""Stitches in the pudendum""",64
1507,"Sentence: ""Itching in the pudendum""",64
1508,"Sentence: ""Menses fourteen days too early""",64
1509,"Sentence: ""Menses several days too early""",64
1510,"Sentence: ""Menses eight days too early too scanty appearing only in the morning""",64
1511,"Sentence: ""Menses began to flow one week too soon dark scant and fetid menses began to flow dark clotted blood very scant all day very scant and membranous and very painful better but not entirely relieved menses made their appearance with pain very scanty and pale and very acrid no pain""",64
1512,"Sentence: ""Menses came on a week too soon scanty and lasting only one day""",64
1513,"Sentence: ""Menses seven days too early""",64
1514,"Sentence: ""The menses which had always been very regular came on seven days too early""",64
1515,"Sentence: ""Menses six days too early""",64
1516,"Sentence: ""Menses two days too early""",64
1517,"Sentence: ""Menses anticipated one day the first month and two days the second month afterwards they came at the proper time""",64
1518,"Sentence: ""Menses three days too late""",64
1519,"Sentence: ""Menses five days too late at full moon""",64
1520,"Sentence: ""Menses eight days too late""",64
1521,"Sentence: ""Menstruation regular but scanty and the flow dark Menses came on on stepping out of bed I was taken unwell the blood running down to my feet flowed freely all day flowed all day and felt badly""",64
1522,"Sentence: ""Reappearance of menses which had been suppressed for four months""",64
1523,"Sentence: ""Reappearance of the menses which had been absent for several months""",64
1524,"Sentence: ""The menses which were usually accompanied by cold and aching pains in lower bowels came on without the least distress )""",64
1525,"Sentence: ""The menses of an elderly female which had been absent for two months returned forty-eight days after taking the medicine accompanied with drawing from the teeth into the cheek which was swollen""",64
1526,"Sentence: ""Catamenia appeared the second time after an interval of only eighteen days instead of the customary twenty-six days""",65
1527,"Sentence: ""Profuse secretion on lower part of the glans of purulent fluid having a sourish salt smell with itching""",65
1528,"Sentence: ""Strong somewhat painful erections after the morning sleep while sitting""",65
1529,"Sentence: ""Violent persistent erection at night""",65
1530,"Sentence: ""Long-continued erections at night""",65
1531,"Sentence: ""Strong erections from the twenty-ninth day on however only short and with quick emission of semen during coition""",65
1532,"Sentence: ""Continued erection after coition and after nocturnal emissions""",65
1533,"Sentence: ""After coition first an erection then weakness of thought vertigo discouraged relaxation of the body and in the evening low-spirited and inclined to start""",65
1534,"Sentence: ""Diminished number of erections""",65
1535,"Sentence: ""Coition with insufficient erection""",65
1536,"Sentence: ""Want of erections""",65
1537,"Sentence: ""Continued ulceration and itching of the prepuce""",65
1538,"Sentence: ""Red almost sore little indurations going and coming on the inner side of the prepuce and glans tickling when touched""",65
1539,"Sentence: ""Glans hot with pale red and at times itching eruption""",65
1540,"Sentence: ""Itching inflammation of the penis increasing the excitement during coition""",65
1541,"Sentence: ""The glans is hot and itching with soreness of the prepuce""",65
1542,"Sentence: ""Burning in the penis during coition""",65
1543,"Sentence: ""Stitches in the penis""",65
1544,"Sentence: ""A sharp stitching pain in the prepuce and frænum prep a smarting raw feeling causing me to examine if it were not abraded found only a congestion of the integument these symptoms are new to me""",65
1545,"Sentence: ""Heat in the testicles""",65
1546,"Sentence: ""Rheumatic drawing in the testicles also along side in the thigh""",65
1547,"Sentence: ""Pinching pains in the testicle""",65
1548,"Sentence: ""Cutting in the testicles""",65
1549,"Sentence: ""Boring pain in the point of the left testicle following the pain in the chest""",65
1550,"Sentence: ""Sexual thoughts without erections""",65
1551,"Sentence: ""Great increase of sexual desire""",65
1552,"Sentence: ""Inclination for coition with great emission of semen with but slight voluptuous feeling followed by tension in the abdomen extending to the spermatic cords""",65
1553,"Sentence: ""Little pleasurable sensation during coition""",65
1554,"Sentence: ""Amative feeling quite dormant""",65
1555,"Sentence: ""Emissions disappear""",65
1556,"Sentence: ""Emissions weak and watery""",65
1557,"Sentence: ""Emissions frequently seem coming on yet suppressed every time by his waking up""",65
1558,"Sentence: ""Nightly emissions with sexual dreams""",65
1559,"Sentence: ""On waking from a lewd dream found my abdomen covered with semen it was the first time for a long while that I had had an emission had a seminal emission unconscious of it until I waked no dream did not wake until morning""",65
1560,"Sentence: ""Imperfect emission with lascivious dreams""",65
1561,"Sentence: ""Discharge of prostatic fluid after micturition""",65
1562,"Sentence: ""Discharge of prostatic fluid with every difficult stool""",67
1563,"Sentence: ""Cough when going to sleep""",67
1564,"Sentence: ""Cough awaking at night""",67
1565,"Sentence: ""Cough mostly in the evening in bed with vomiting""",67
1566,"Sentence: ""Cough day and night pain therefrom in the pit of the stomach""",67
1567,"Sentence: ""Cough which affects the chest and stomach greatly""",67
1568,"Sentence: ""Cough with stitches in the back""",67
1569,"Sentence: ""Scraping cough it seems as if it had settled on the chest""",67
1570,"Sentence: ""Cough with stitches in both sides of abdomen upper part""",67
1571,"Sentence: ""Cough from tickling in trachea toward morning without expectoration""",67
1572,"Sentence: ""Cough from tickling in the larynx without expectoration""",67
1573,"Sentence: ""Cough with coryza every morning until nine o'clock he sneezes already early while in bed""",67
1574,"Sentence: ""Cough in the evening before going to sleep from to o'clock continually until she expectorates then the cough stops""",67
1575,"Sentence: ""Severe irritation to cough from crawling in the chest""",67
1576,"Sentence: ""The irritation to cough frequently comes on so suddenly and violently that he cannot take breath quick enough and it produces a spasmodic contraction of the chest""",67
1577,"Sentence: ""Much cough with expectoration only before midnight as soon as he gets into bed not during the day""",67
1578,"Sentence: ""After rattling of mucus in the chest severe cough with expectoration producing raw and sore pain in the throat felt one half hour after the cough""",67
1579,"Sentence: ""Short hacking cough in the evening after lying down with expectoration of much pure coagulated blood once every minute""",67
1580,"Sentence: ""Much cough with expectoration day and night the cough wakes her at night with sensation in the chest as if hollow and smarting therein as if sore""",67
1581,"Sentence: ""Violent cough with much expectoration of white mucus every night for one hour for several weeks""",67
1582,"Sentence: ""The cough is most severe in the evening after lying down""",67
1583,"Sentence: ""Spasmodic cough""",67
1584,"Sentence: ""Severe cough with little expectoration but mostly with bitter vomiting yet only evenings when lying in bed""",67
1585,"Sentence: ""Severe cough in the evening""",67
1586,"Sentence: ""She cannot sleep at night on account of incessant cough""",67
1587,"Sentence: ""Sleep disturbed through frequent cough and from pain in the feet""",67
1588,"Sentence: ""Have a cold with few but sudden coughing spells expectoration full and easy only in the morning after breakfast""",67
1589,"Sentence: ""Severe dry cough with stitches in the right chest""",67
1590,"Sentence: ""Cough frequently dry whooping and choking with pain in the pit of the stomach and scraping raw sore pain in the larynx which is not felt when swallowing saliva the cough does not awake her from sleep but after awaking it becomes very severe and continuous at times there is a rattling in the trachea resulting in mucous expectoration""",67
1591,"Sentence: ""Tickling scraping kind of cough and again a loose phlegmy kind of cough""",67
1592,"Sentence: ""Dry cough with vomiting of bitter fluid even in bed""",67
1593,"Sentence: ""Short dry cough which seems to come out of stomach""",67
1594,"Sentence: ""Hard dry concussive cough continued four or five days""",67
1595,"Sentence: ""Dry short evening cough with intermittent stitches in the right hypochondrium for several hours""",67
1596,"Sentence: ""Dry cough as if proceeding from the stomach and abdomen or from constipation or as if something remained lodged in the stomach that would not pass off""",67
1597,"Sentence: ""Dry day cough which necessitates lying down and during which it stops at night while lying also no cough but dry coryza""",67
1598,"Sentence: ""Dry cough after a meal""",67
1599,"Sentence: ""Dry tickling cough with a kind of spasm of chest both passing off by morning""",67
1600,"Sentence: ""Loose cough especially at night""",67
1601,"Sentence: ""Cough with expectoration""",67
1602,"Sentence: ""Much purulent expectoration with severe cough with great oppression of the chest and rattling in throat the slightest motion takes away her breath and she becomes quite exhausted""",67
1603,"Sentence: ""Expectoration of white mucus of the size of millet seed""",67
1604,"Sentence: ""Blood-streaked expectoration after a meal""",67
1605,"Sentence: ""Expectoration of blood when coughing every morning without pain in the chest""",67
1606,"Sentence: ""Putrid taste to the expectoration and putrid smell of the breath coming up with it""",67
1607,"Sentence: ""Gray and yellowish expectoration from cough""",67
1608,"Sentence: ""Yellow expectoration tasting like rotten eggs""",67
1609,"Sentence: ""Very salt tasting expectoration from chest""",67
1610,"Sentence: ""Expectoration from the chest without much cough and without dyspnœa""",67
1611,"Sentence: ""Scanty expectoration with wheezing rattling in the chest""",67
1612,"Sentence: ""When she cannot expectorate with the cough her breath almost leaves her""",68
1613,"Sentence: ""Accumulation of much mucus in the larynx which is difficult to cough up but easy to swallow even with deep inspiration""",68
1614,"Sentence: ""Frequent pressure in the larynx without pain in the morning""",68
1615,"Sentence: ""Dryness of the larynx in the morning""",68
1616,"Sentence: ""Feeling of dryness in the trachea""",69
1617,"Sentence: ""Sudden hoarseness""",69
1618,"Sentence: ""Hoarse this evening""",69
1619,"Sentence: ""Hoarseness he cannot speak a loud word""",69
1620,"Sentence: ""Voice like that of a person with a cold in the head in the evening""",69
1621,"Sentence: ""Hoarseness she cannot sing high notes""",69
1622,"Sentence: ""Hoarseness and fluent coryza""",69
1623,"Sentence: ""Hoarseness with dry cough from tickling in the throat""",69
1624,"Sentence: ""Hoarseness and therewith weak and chilly""",70
1625,"Sentence: ""Loud snoring during inspiration""",70
1626,"Sentence: ""Inclination to sigh""",70
1627,"Sentence: ""Inclined to take a long breath""",70
1628,"Sentence: ""Breathing difficult rather than short""",70
1629,"Sentence: ""Oppression of breathing in the evening from pain under the right short ribs which prevents the slightest motion""",70
1630,"Sentence: ""Severe oppression of breathing towards evening from pressure over the pit of the stomach""",70
1631,"Sentence: ""Arrests breathing when standing still""",70
1632,"Sentence: ""Asthmatic particularly during palpitation of heart after mental exertions""",70
1633,"Sentence: ""Asthmatic attack at night he lay with the head bent forward felt oppressed had to take deep breath in order to get air for one hour followed by cough with expectoration of tenacious saliva""",70
1634,"Sentence: ""Short breath when walking as if the chest were full""",70
1635,"Sentence: ""Breathing much shorter""",70
1636,"Sentence: ""Short breath""",70
1637,"Sentence: ""Shortness of breath when walking""",70
1638,"Sentence: ""Loss of breath by every even the slightest motion""",70
1639,"Sentence: ""He awakes in the morning with great dyspnœa and covered with sweat lasting four hours""",70
1640,"Sentence: ""Dyspnœa with mucus in the chest difficult to loosen""",72
1641,"Sentence: ""Lungs felt slightly sore but no cough and no expectoration except now and then to clear the throat of a little phlegm""",72
1642,"Sentence: ""A gurgling sound in the chest""",72
1643,"Sentence: ""Riding in a rail-way car brought on something like a severe cold in the chest the voice remaining quite hoarse deeper in tone and unnatural for some days""",72
1644,"Sentence: ""Anxious oppression in upper part of chest""",72
1645,"Sentence: ""Oppression of the chest morning and evening""",72
1646,"Sentence: ""Much oppression particularly when walking""",72
1647,"Sentence: ""Feeling of heaviness in the chest necessitating deep breathing""",72
1648,"Sentence: ""Orgasm and congestion of blood to the chest as if hæmoptysis would follow""",72
1649,"Sentence: ""Fulness in the chest and contraction which interferes with her breathing""",72
1650,"Sentence: ""Feeling of weight in the chest as from outward pressure""",72
1651,"Sentence: ""Painfulness of the whole chest""",72
1652,"Sentence: ""Rawness in the chest as of raw flesh""",72
1653,"Sentence: ""Very severe pressure in the chest when not touched""",72
1654,"Sentence: ""Tensive pressure on the chest more on left side""",72
1655,"Sentence: ""Pressure on the chest from stooping and deep breathing""",72
1656,"Sentence: ""Pressing pain on the chest aggravated by certain motions""",72
1657,"Sentence: ""Severe pressure in the chest evening in bed""",72
1658,"Sentence: ""Severe oppression of the chest in the evening the breathing very difficult and on lying down much aggravated she must sit up in bed accompanied with flickering before the eyes""",72
1659,"Sentence: ""Attacks of tension in the chest""",72
1660,"Sentence: ""Contraction of the chest in the morning on awaking""",72
1661,"Sentence: ""He wakes at night with contraction and oppression of the chest he had to breathe heavily and deeply for an hour also on waking in the morning felt some contraction""",72
1662,"Sentence: ""He cannot take a deep breath on account of a contracted feeling around the lower part of the chest""",72
1663,"Sentence: ""Contraction and oppression of the chest with stitches therein on deep breathing""",72
1664,"Sentence: ""Sensation of contraction of the chest in the morning""",72
1665,"Sentence: ""Tightness and constrictive sensation in the chest continued four or five days""",72
1666,"Sentence: ""Rattling on the chest until the expectoration is coughed up""",72
1667,"Sentence: ""Chest a little sore""",72
1668,"Sentence: ""Chest is quite raw owing to much cough and expectoration""",72
1669,"Sentence: ""A strange tickling sensation in lower part of chest""",72
1670,"Sentence: ""Violent stitches in the chest with every inspiration he dared only to take a short breath from this the head became affected""",72
1671,"Sentence: ""Stitches deep in the chest""",72
1672,"Sentence: ""Throbbing through chest and abdomen as if the heart occupied the whole body""",73
1673,"Sentence: ""Severe burning in the sternum""",73
1674,"Sentence: ""A sharp pain under the ensiform cartilage as if a nerve were made tense in a spot that could be covered by the end of the finger worse from inspiring and going upstairs the pain has entirely disappeared a""",73
1675,"Sentence: ""Burning pain in the sternum when drinking beer""",73
1676,"Sentence: ""Pain at the upper part of the sternum when coughing""",73
1677,"Sentence: ""Pressure on the upper part of the sternum like a weight""",73
1678,"Sentence: ""Pain in both sides of the chest passing around to the interscapular space""",73
1679,"Sentence: ""Dull aching pain in chest right side near sternum fourth and fifth ribs to PM pains in chest return""",73
1680,"Sentence: ""About PM on retiring and about ten minutes after taking the drug felt a dull pain in the right upper chest soon followed by a boring pain in the point of the left testicle these symptoms came and went at short intervals till I dropped asleep I never felt these symptoms before""",73
1681,"Sentence: ""Great dragging in my right side""",73
1682,"Sentence: ""Pain in the right side of the chest especially on stooping and lying on the right side""",73
1683,"Sentence: ""Pressure on the right chest in paroxysms relieved by empty eructations""",73
1684,"Sentence: ""A sharp piercing pain in the lower lobe of the right lung coming on in paroxysms and so severe as to almost make me cry out""",73
1685,"Sentence: ""Violent tearing in the lower right ribs""",73
1686,"Sentence: ""Stitches in the right side of chest and scapula during inspiration and cough""",73
1687,"Sentence: ""Pressing drawing on the right false ribs toward the back passing off from motion or from rubbing""",73
1688,"Sentence: ""Stitches in the right side in the morning after a half sleep""",73
1689,"Sentence: ""Stitches in the right side of the chest toward evening during inspiration""",73
1690,"Sentence: ""Short sharp stitches in the right chest""",73
1691,"Sentence: ""Stitches in the right side when walking in the open air""",73
1692,"Sentence: ""Stitching pain in the right chest during inspiration""",73
1693,"Sentence: ""Stitch continuing one minute in the region of the lowest right rib toward the pit of the stomach passing off from eructations""",73
1694,"Sentence: ""Pains appear on the left side at PM""",73
1695,"Sentence: ""Dull pain in upper lobe of left lung""",73
1696,"Sentence: ""Stitching pain in the left lung and in the third toe of the right foot at the same time of the same character lasting but a few seconds""",73
1697,"Sentence: ""Sharp pain in the left side near the heart in the middle of the afternoon and again about PM""",73
1698,"Sentence: ""Occasional sharp shooting pain in the left lung on expiration""",73
1699,"Sentence: ""Tearing pressure in the upper part of the left chest near the shoulder-joint relieved by eructation but soon returned violently""",73
1700,"Sentence: ""Burning sore pain in the upper part of the left chest even from touch""",73
1701,"Sentence: ""Pressing pain on the lower left ribs even from touch""",73
1702,"Sentence: ""Pressing pain on the lower left ribs only when walking""",73
1703,"Sentence: ""Pressure in the upper left chest toward the axilla mostly during a strong expiration when touching the part pains as if bruised""",73
1704,"Sentence: ""Tension posteriorly at the left side as from a cold""",73
1705,"Sentence: ""Stitches in the left chest when coughing""",73
1706,"Sentence: ""Repeated stitches in a spot in front of left chest in the afternoon""",73
1707,"Sentence: ""Continuous stitches in the left chest without any relation to the breathing""",73
1708,"Sentence: ""Ebullition in the left side like a bubbling""",73
1709,"Sentence: ""Beating in the left chest""",74
1710,"Sentence: ""The mammæ have felt sore like boils if touched all day""",74
1711,"Sentence: ""Mammæ sore and tender to touch even moving turning or stepping aggravates the soreness""",74
1712,"Sentence: ""Stitch in the right mammary gland the worst when getting cold while walking or riding yet she could neither see nor feel anything wrong there""",74
1713,"Sentence: ""Stitches in one of the breasts""",76
1714,"Sentence: ""Stitches in the heart in the afternoon""",76
1715,"Sentence: ""A sharp shooting pain through the heart like an electric shock about noon""",76
1716,"Sentence: ""Heart 's impulse and rapidity increased especially during inspiration have occasionally in the past noticed a slight irregularity of pulse the irregularity of the heart has entirely disappeared a""",76
1717,"Sentence: ""All the time I had violent palpitation of the heart as though it would force its way through the thoracic wall this was relieved by walking a long distance and walking very fast return of palpitation severe palpitation less severe another attack of palpitation""",76
1718,"Sentence: ""Violent palpitation of the heart and beating of all the arteries in the evening in bed""",76
1719,"Sentence: ""Palpitation of the heart with stitches in left side of chest""",76
1720,"Sentence: ""Palpitation of the heart with anxious feeling which necessitates taking a deep breath without any influence on the spirits for several days""",76
1721,"Sentence: ""Palpitation of the heart in the evening for a quarter of an hour""",76
1722,"Sentence: ""Convulsive beating of the heart with great anxiety and trembling of the fingers and lower limbs""",76
1723,"Sentence: ""Intermission of the beats of the heart after dinner""",76
1724,"Sentence: ""Intermission of beats of the heart mostly after a meal""",76
1725,"Sentence: ""Intermission of beats of the heart with anxiety""",77
1726,"Sentence: ""If he only thinks of past troubles the pulse grows quicker and breath fails him""",77
1727,"Sentence: ""Pulse with rash""",77
1728,"Sentence: ""Quick pulse at PM""",77
1729,"Sentence: ""Pulse AM PM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM PM PM AM""",77
1730,"Sentence: ""Pulse at PM at PM at AM at PM at AM at PM at AM at noon at PM at PM at PM at PM at PM at PM at PM at PM at noon at PM""",77
1731,"Sentence: ""Pulse at PM in the morning at PM""",77
1732,"Sentence: ""Slow pulse to""",79
1733,"Sentence: ""Painless swelling in the nape of the neck about the size of a hazelnut""",79
1734,"Sentence: ""Stretching out the neck and straining the cervical muscles distort the facial muscles""",79
1735,"Sentence: ""Easily strained when at work and consequent stiffness and tense feeling in nape of neck""",79
1736,"Sentence: ""Stiffness in the back part of the neck""",79
1737,"Sentence: ""Stiffness of the nape of the neck""",79
1738,"Sentence: ""Constant aching pain in the back of the neck generally better after dinner in the evening""",79
1739,"Sentence: ""Constant dull drawing pain in the back part of the neck worse on bending the head to the opposite side""",79
1740,"Sentence: ""Feeling of tension in the neck""",79
1741,"Sentence: ""Tensive pain in one side of the neck as if it were swollen""",79
1742,"Sentence: ""For the last two days have had the contractive pain in the back of the neck mostly on right side""",79
1743,"Sentence: ""Pressing sore pain in the lower cervical vertebræ in the evening while walking in the open air""",79
1744,"Sentence: ""Drawing and sticking in the nape of the neck even when at rest arresting the breath""",79
1745,"Sentence: ""Jerking in the nape of the neck with shaking of the head""",79
1746,"Sentence: ""Radiating pains up the back of the neck and occiput a""",79
1747,"Sentence: ""Sensation as if the nape of the neck were swollen""",80
1748,"Sentence: ""Stiffness in the back which passes off when walking""",80
1749,"Sentence: ""After a second stool stiffness and sensation of hardness in the back and tightness in the pit of the stomach with oppressed breathing""",80
1750,"Sentence: ""Backache only when sitting even from the least sitting""",80
1751,"Sentence: ""Backache only when walking arresting the breathing""",80
1752,"Sentence: ""Backache almost all day severe backache in the afternoon backache""",80
1753,"Sentence: ""Sudden severe pain in the back when stooping like a blow from a hammer accompanied by a stitching-tearing pain so severe that he felt as if he would sink together and lose his breath pressing the back on a hard substance relieved the pain""",80
1754,"Sentence: ""Painfulness of the whole back when sitting bent over while writing""",80
1755,"Sentence: ""Pain in the upper part of the back every morning if she laces herself at all tightly""",80
1756,"Sentence: ""Soreness and pain in the back in sacral region a""",80
1757,"Sentence: ""Pain in back and sacrum a""",80
1758,"Sentence: ""Tensive pain on the right side of the back under the scapula particularly when lying on the left side""",80
1759,"Sentence: ""During the whole menstrual period she could not sleep on account of tearing in the back chills and heat with thirst and painful contraction of the chest""",80
1760,"Sentence: ""Pressure on the spinal column above the small of back with rheumatic drawing in the neck""",80
1761,"Sentence: ""Burning pressure in the spinal column""",80
1762,"Sentence: ""Heaviness in the back in the morning on awaking as if she could not turn or raise herself or as if she had lain in a wrong position almost as if the parts had gone to sleep""",81
1763,"Sentence: ""Great aching between shoulders and under the left scapula extending into the left lung worse on expiration""",81
1764,"Sentence: ""Pain in the right side between scapula and vertebræ""",81
1765,"Sentence: ""Pain constantly between the shoulders and down the back""",81
1766,"Sentence: ""Tensive pain between the scapulæ""",81
1767,"Sentence: ""Tensive pain in the left scapula toward evening""",81
1768,"Sentence: ""Tolerably severe pressure at a small spot between the scapulæ""",81
1769,"Sentence: ""Stitching pressure between the scapulæ""",81
1770,"Sentence: ""Drawing pressure under the right scapula at one time more in the back then again in the side especially felt when siting with the arm held out free from the body""",81
1771,"Sentence: ""Drawing pressure near the spinal column near the left scapula at times drawing to the neck""",81
1772,"Sentence: ""Tearing in the left scapula after slight exposure""",81
1773,"Sentence: ""Tearing in the left scapula as from a cold""",81
1774,"Sentence: ""Drawing in the scapula intermingled with jerks""",81
1775,"Sentence: ""Drawing between the scapulæ and in the upper part of the chest""",81
1776,"Sentence: ""Dull drawing pain in the suprascapular region on the right side""",81
1777,"Sentence: ""A long-continued pain under the right shoulder""",81
1778,"Sentence: ""Fine stitching in the scapula also extending into the side of the chest only when sitting and walking fast during moderate walking it ceases so also when leaning on the painful spot mostly in the evening and afternoon""",81
1779,"Sentence: ""Fine stitching pains from the scapula through the ribs on the right side of the back coming on with and lasting only during each inspiration the same in all positions only relieved when walking in the open air""",81
1780,"Sentence: ""Stitches in the left scapula""",81
1781,"Sentence: ""Stitches between the scapulæ""",82
1782,"Sentence: ""Stiffness in the lower part of the back so that he can only with difficulty straighten himself""",82
1783,"Sentence: ""Aching pain across the loins worse on moving""",82
1784,"Sentence: ""Burning and hot feeling in the loins when taking a long breath""",82
1785,"Sentence: ""Dull pain in the lumbar region with tenesmus in the rectum""",82
1786,"Sentence: ""Deepseated tensive dull pain in the lumbar region""",82
1787,"Sentence: ""On waking from nap at PM pain in the lumbar region more on the left side pain in the lumbar region all night of a dull aching character pain in back better this forenoon pain in the lumbar region somewhat but not much better in the evening pain in the back all day more of a dull ache still some pain in the back Never had any form of backache before I took this medicine""",82
1788,"Sentence: ""Pain in the lumbar region""",82
1789,"Sentence: ""Dull pain in the left lumbar region""",82
1790,"Sentence: ""Pain in the small of the back""",82
1791,"Sentence: ""Shooting pain from the lumbar region to the left lung""",82
1792,"Sentence: ""So tired in the lower part of the spine from walking that it feels broken""",82
1793,"Sentence: ""Pain most in back across hips a""",82
1794,"Sentence: ""Intermitting pressure directly over the right hip a little toward the spinal column""",82
1795,"Sentence: ""Pressive drawing in the lower part of left side near the small of the back""",82
1796,"Sentence: ""Much pain and weakness in small of back""",82
1797,"Sentence: ""At PM suffering with a pain or great weakness in the small of my back pain not so severe back still aches and causes nausea and a faint feeling while standing back still uncomfortable The prover explains the backache :""",82
1798,"Sentence: ""Pain in the back and in the sacrum mostly between the lumbar region and the crista illi more on the right side a pulling or dragging feeling strained when walking - T F ALLEN""",82
1799,"Sentence: ""Dull pain in the small of the back tired feeling in the back on sitting down he had to sit very straight""",82
1800,"Sentence: ""Aching in the small of the back""",82
1801,"Sentence: ""Pain as if sprained in the small of the back over the hips in the evening in bed and afternoons""",82
1802,"Sentence: ""Pain in the small of the back when walking in the afternoon""",82
1803,"Sentence: ""Tired pain in the small of the back""",82
1804,"Sentence: ""When lifting sudden shoot into the small of back like a stitch so that he dared not move on account of the great pain he had to walk bent forward and had severe stitches if he struck the foot against anything""",82
1805,"Sentence: ""Gurgling to the right of near to the small of the back""",82
1806,"Sentence: ""Stitches posteriorly over the right hip for four days almost continuous she could not lie on the right side on account of the pain and when touching the part it pained as from subcutaneous ulceration""",83
1807,"Sentence: ""Aching in the sacrum in the evening relieved by pressure""",83
1808,"Sentence: ""Dull pain in the sacrum""",83
1809,"Sentence: ""At PM the pain in my right side is nearer to the sacrum it is a dull heavy ache a pulling sensation""",83
1810,"Sentence: ""Pain in the sacrum a""",83
1811,"Sentence: ""Constant dull heavy pain in sacrum and abdomen extending to thighs and legs some pain in sacrum and hips not severe in the afternoon a""",83
1812,"Sentence: ""Pain in sacrum extending through hips and thighs to below the knee with weakness and lassitude when moving especially going upstairs as if limbs would refuse to act before reaching the top a""",83
1813,"Sentence: ""Frequent sharp pressure on the os sacrum and a little below it""",83
1814,"Sentence: ""Aching pain at the coccyx just before the action of the bowels it was intolerable and shot across her with such severity that she had frequently to lie down and cry""",84
1815,"Sentence: ""In the evening swelling at the wrist-joint at the bend of the elbow and around the ankle-joint the joints are stiff during motion in the morning the swelling was gone but the parts were painful to touch""",84
1816,"Sentence: ""Heaviness in all the limbs a""",84
1817,"Sentence: ""Uneasiness in the limbs""",84
1818,"Sentence: ""Great uneasiness in the limbs at night""",84
1819,"Sentence: ""Anxiety in the limbs he has no rest anywhere""",84
1820,"Sentence: ""Symptoms of a catarrhal fever with weakness in the lower extremities and drawing in the arms""",84
1821,"Sentence: ""General prostration and weariness in the joints especially in the knees""",84
1822,"Sentence: ""Lassitude in the limbs with chilliness""",84
1823,"Sentence: ""In the morning when awaking loss of strength in the upper and lower limbs""",84
1824,"Sentence: ""The limbs go to sleep easily even from stooping crossing the legs reaching high with the arms etc""",84
1825,"Sentence: ""Heaviness of the limbs a""",84
1826,"Sentence: ""All kinds of pains in the long bones particularly at their extremities when walking in the open air""",84
1827,"Sentence: ""Pain in all the limbs particularly in the hips""",84
1828,"Sentence: ""Drawing in all the limbs""",84
1829,"Sentence: ""Drawing tearing from below upwards in the upper and lower limbs the whole day but only when at rest with great weakness""",84
1830,"Sentence: ""Jerking of either of the limbs when moving them""",84
1831,"Sentence: ""Jerking of the limbs at night""",84
1832,"Sentence: ""Arthritic drawing in the knee and finger-joints""",84
1833,"Sentence: ""Shooting-smarting pains along the inner side of the left arm and leg while sitting or at rest at intervals during the day worse in the evening from PM till late""",84
1834,"Sentence: ""Transient dull drawing pains in the right forearm and thigh""",84
1835,"Sentence: ""Stitching-smarting pains in the left knee and on the inner sides of thighs and arms""",84
1836,"Sentence: ""Tearing in the knee and elbow-joints""",84
1837,"Sentence: ""Severe rheumatic pains about the elbows and knees when the eruption disappeared""",86
